
17/04/2023 06:48:14,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/23,22.62,17/04/2023 06:50:46,2.17
17/04/2023 06:51:04,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/24,22.74,17/04/2023 06:54:46,2.17
17/04/2023 06:55:05,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/25,22.68,17/04/2023 07:03:06,2.17
17/04/2023 07:03:26,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/26,22.65,17/04/2023 07:06:48,2.33
17/04/2023 07:07:07,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/27,22.67,17/04/2023 07:11:09,3.00
17/04/2023 07:11:27,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/28,22.50,17/04/2023 07:14:32,2.00
17/04/2023 07:14:48,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/29,22.68,17/04/2023 07:17:15,2.17
17/04/2023 07:17:28,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/30,22.53,17/04/2023 07:20:00,2.17
17/04/2023 07:20:08,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/31,22.64,17/04/2023 07:22:40,2.17
17/04/2023 07:22:59,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/32,22.64,17/04/2023 07:25:21,2.00
17/04/2023 07:25:39,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/33,22.42,17/04/2023 07:27:59,2.00
17/04/2023 07:28:15,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/34,22.53,17/04/2023 07:30:39,2.17
17/04/2023 07:30:55,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/35,22.65,17/04/2023 07:34:35,2.00
17/04/2023 07:34:56,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/36,22.51,17/04/2023 07:40:36,2.00
17/04/2023 07:40:55,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/37,22.60,17/04/2023 07:54:28,2.67
17/04/2023 07:54:46,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/38,22.65,17/04/2023 07:57:47,2.67
17/04/2023 07:57:57,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/39,22.43,17/04/2023 08:07:14,2.83
17/04/2023 08:07:27,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/40,22.67,17/04/2023 08:10:38,2.83
17/04/2023 08:10:48,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/41,22.56,17/04/2023 08:14:11,2.83
17/04/2023 08:14:28,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/42,22.58,17/04/2023 08:18:25,2.17
17/04/2023 08:18:39,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/43,22.55,17/04/2023 08:26:52,2.17
17/04/2023 08:27:10,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/44,22.52,17/04/2023 08:29:45,2.17
17/04/2023 08:30:00,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/45,22.52,17/04/2023 08:33:59,2.17
17/04/2023 08:34:11,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/46,22.66,17/04/2023 08:42:42,3.00
17/04/2023 08:42:52,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/47,22.59,17/04/2023 08:45:33,2.17
17/04/2023 08:45:42,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/48,22.57,17/04/2023 08:48:46,2.33
17/04/2023 08:49:02,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/49,22.69,17/04/2023 08:53:16,2.17
17/04/2023 08:53:33,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/50,22.55,17/04/2023 08:56:11,2.33
17/04/2023 08:56:23,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/51,22.73,17/04/2023 08:59:10,2.33
17/04/2023 08:59:24,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/52,22.62,17/04/2023 09:07:28,2.17
17/04/2023 09:07:45,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/53,22.57,17/04/2023 09:10:29,2.17
17/04/2023 09:10:45,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/54,22.62,17/04/2023 09:13:34,2.17
17/04/2023 09:13:46,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/55,22.47,17/04/2023 09:19:40,2.17
17/04/2023 09:19:57,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/56,22.55,17/04/2023 09:22:39,2.17
17/04/2023 09:22:57,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1215PRE,89443/202/57,22.61,17/04/2023 09:25:50,2.00
17/04/2023 09:27:45,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1016BRE,89443/202/58,21.27,17/04/2023 09:29:40,0.67
17/04/2023 09:29:58,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1016BRE,89443/202/59,1.89,17/04/2023 09:53:05,1.00
17/04/2023 09:53:21,Mornings,W3,21 / SR,89443/202,Supplier 1,16S1016BRE,89304/212/60,15.91,17/04/2023 10:00:17,3.17
17/04/2023 10:00:32,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/61,15.95,17/04/2023 10:08:15,2.83
17/04/2023 10:08:33,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/62,15.94,17/04/2023 10:12:33,2.67
17/04/2023 10:12:44,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/63,15.92,17/04/2023 10:16:36,2.83
17/04/2023 10:16:54,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/64,15.84,17/04/2023 10:20:26,2.67
17/04/2023 10:20:45,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/65,15.92,17/04/2023 10:24:07,2.67
17/04/2023 10:24:26,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/66,15.94,17/04/2023 10:30:35,2.50
17/04/2023 10:30:46,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/67,15.89,17/04/2023 10:33:30,2.33
17/04/2023 10:33:47,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/68,15.88,17/04/2023 10:36:38,2.17
17/04/2023 10:36:57,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/69,15.85,17/04/2023 10:39:35,2.17
17/04/2023 10:39:48,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/70,15.86,17/04/2023 10:42:32,2.33
17/04/2023 10:42:48,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/71,15.94,17/04/2023 10:45:49,2.33
17/04/2023 10:45:58,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/72,15.99,17/04/2023 10:48:40,2.17
17/04/2023 10:48:59,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/73,15.94,17/04/2023 10:51:23,2.17
17/04/2023 10:51:39,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/74,15.98,17/04/2023 10:54:04,2.17
17/04/2023 10:54:19,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/75,15.93,17/04/2023 11:00:14,2.17
17/04/2023 11:00:30,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/76,15.77,17/04/2023 11:03:47,2.17
17/04/2023 11:04:01,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/77,15.94,17/04/2023 11:06:47,2.17
17/04/2023 11:07:01,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/78,16.01,17/04/2023 11:11:53,2.17
17/04/2023 11:12:02,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/79,15.87,17/04/2023 11:14:50,2.17
17/04/2023 11:15:12,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/80,15.93,17/04/2023 11:18:15,2.17
17/04/2023 11:18:33,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/81,15.91,17/04/2023 11:21:06,2.17
17/04/2023 11:21:23,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/82,15.94,17/04/2023 11:23:57,2.00
17/04/2023 11:24:13,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/83,15.86,17/04/2023 11:27:45,2.83
17/04/2023 11:28:04,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/84,15.92,17/04/2023 11:34:56,2.83
17/04/2023 11:35:15,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/85,15.97,17/04/2023 11:40:12,2.50
17/04/2023 11:40:25,Mornings,W3,21 / SR,89304/212,Supplier 1,16S1016BRE,89304/212/86,15.87,17/04/2023 11:43:55,2.50
