date&time,W1,W2,W3,W4,W5,W6,W7,N/A,N/A,N/A,N/A
17-04-2023 09:42:09,112.97,0.00,1310.40,201.78,711.89,0.00,0.00,,,,
17-04-2023 09:42:20,112.97,0.00,1310.40,201.78,711.91,0.00,0.00,,,,
17-04-2023 09:42:30,112.97,0.00,1310.40,201.78,711.92,0.00,0.00,,,,
17-04-2023 09:42:40,112.97,0.00,1310.40,201.78,711.92,0.00,0.00,,,,
17-04-2023 09:42:50,112.97,0.00,1310.40,201.78,711.92,0.00,0.00,,,,
17-04-2023 09:43:00,112.97,0.00,1310.40,201.78,711.92,0.00,0.00,,,,
17-04-2023 09:43:10,112.97,0.00,1310.40,201.78,711.93,0.00,0.00,,,,
17-04-2023 09:43:20,112.97,0.00,1310.40,201.78,711.96,0.00,0.00,,,,
17-04-2023 09:43:30,112.97,0.00,1310.40,201.78,711.96,0.00,0.00,,,,
17-04-2023 09:43:40,112.97,0.00,1310.40,201.78,711.96,0.00,0.00,,,,
17-04-2023 09:43:50,112.97,0.00,1310.40,201.78,711.96,0.00,0.00,,,,
17-04-2023 09:44:00,112.97,0.00,1310.40,201.78,711.96,0.00,0.00,,,,
17-04-2023 09:44:10,112.97,0.00,1310.40,201.78,711.96,0.00,0.00,,,,
17-04-2023 09:44:20,112.97,0.00,1310.40,201.78,711.96,0.00,0.00,,,,
17-04-2023 09:44:30,112.97,0.00,1310.40,201.98,711.96,0.00,0.00,,,,
17-04-2023 09:44:40,112.97,0.00,1310.40,202.40,711.96,0.00,0.00,,,,
17-04-2023 09:44:50,112.97,0.00,1310.40,203.12,711.96,0.00,0.00,,,,
17-04-2023 09:45:00,112.97,0.00,1310.40,203.67,711.96,0.00,0.00,,,,
17-04-2023 09:45:10,112.97,0.00,1310.40,204.40,711.96,0.00,0.00,,,,
17-04-2023 09:45:20,112.97,0.00,1310.40,205.38,711.96,0.00,0.00,,,,
17-04-2023 09:45:30,112.97,0.00,1310.40,206.35,711.96,0.00,0.00,,,,
17-04-2023 09:45:40,112.97,0.00,1310.40,207.32,711.96,0.00,0.00,,,,
17-04-2023 09:45:50,112.97,0.00,1310.40,208.29,711.97,0.00,0.00,,,,
17-04-2023 09:46:00,112.97,0.00,1310.40,209.16,712.05,0.00,0.00,,,,
17-04-2023 09:46:10,112.97,0.00,1310.40,210.13,712.09,0.00,0.00,,,,
17-04-2023 09:46:20,112.97,0.00,1310.40,211.07,712.09,0.00,0.00,,,,
17-04-2023 09:46:30,112.97,0.00,1310.40,211.45,712.13,0.00,0.00,,,,
17-04-2023 09:46:40,112.97,0.00,1310.40,211.47,712.15,0.00,0.00,,,,
17-04-2023 09:46:50,112.97,0.00,1310.40,211.48,712.15,0.00,0.00,,,,
17-04-2023 09:47:00,112.97,0.00,1310.40,211.48,712.15,0.00,0.00,,,,
17-04-2023 09:47:10,112.97,0.00,1310.40,211.48,712.15,0.00,0.00,,,,
17-04-2023 09:47:20,112.97,0.00,1310.40,211.49,712.15,0.00,0.00,,,,
17-04-2023 09:47:30,112.97,0.00,1310.40,211.49,712.15,0.00,0.00,,,,
17-04-2023 09:47:40,112.97,0.00,1310.40,211.50,712.15,0.00,0.00,,,,
17-04-2023 09:47:50,112.97,0.00,1310.40,211.52,712.15,0.00,0.00,,,,
17-04-2023 09:48:00,112.97,0.00,1310.40,211.59,712.15,0.00,0.00,,,,
17-04-2023 09:48:10,112.97,0.00,1310.40,212.23,712.15,0.00,0.00,,,,
17-04-2023 09:48:21,114.38,0.00,1310.40,213.32,712.15,0.00,0.00,,,,
17-04-2023 09:48:30,116.21,0.00,1310.40,214.43,712.15,0.00,0.00,,,,
17-04-2023 09:48:40,118.05,0.00,1310.40,215.54,712.15,0.00,0.00,,,,
17-04-2023 09:48:50,119.43,0.00,1310.40,216.54,712.15,0.00,0.00,,,,
17-04-2023 09:49:00,120.16,0.00,1310.40,217.66,712.15,0.00,0.00,,,,
17-04-2023 09:49:10,120.48,0.00,1310.40,218.77,712.15,0.00,0.00,,,,
17-04-2023 09:49:21,121.82,0.00,1310.40,219.88,712.15,0.00,0.00,,,,
17-04-2023 09:49:31,121.96,0.00,1310.40,220.99,712.15,0.00,0.00,,,,
17-04-2023 09:49:41,121.96,0.00,1310.40,222.10,712.15,0.00,0.00,,,,
17-04-2023 09:49:51,121.96,0.00,1310.40,223.21,712.15,0.00,0.00,,,,
17-04-2023 09:50:01,121.96,0.00,1310.40,224.22,712.15,0.00,0.00,,,,
17-04-2023 09:50:11,121.96,0.00,1310.40,225.33,712.15,0.00,0.00,,,,
17-04-2023 09:50:21,121.96,0.00,1310.40,226.44,712.15,0.00,0.00,,,,
17-04-2023 09:50:31,121.96,0.00,1310.40,227.32,712.15,0.00,0.00,,,,
17-04-2023 09:50:41,121.96,0.00,1310.40,227.55,712.15,0.00,0.00,,,,
17-04-2023 09:50:51,121.96,0.00,1310.40,227.57,712.15,0.00,0.00,,,,
17-04-2023 09:51:01,121.96,0.00,1310.40,227.58,712.15,0.00,0.00,,,,
17-04-2023 09:51:11,121.96,0.00,1310.40,227.58,712.15,0.00,0.00,,,,
17-04-2023 09:51:21,121.96,0.00,1310.40,227.58,712.15,0.00,0.00,,,,
17-04-2023 09:51:31,121.96,0.00,1310.40,227.59,712.15,0.00,0.00,,,,
17-04-2023 09:51:41,121.96,0.00,1310.40,227.59,712.15,0.00,0.00,,,,
17-04-2023 09:51:51,121.96,0.00,1310.40,227.60,712.15,0.00,0.00,,,,
17-04-2023 09:52:01,121.96,0.00,1310.40,227.61,712.15,0.00,0.00,,,,
17-04-2023 09:52:11,121.96,0.00,1310.40,227.66,712.15,0.00,0.00,,,,
17-04-2023 09:52:21,121.96,0.00,1310.40,228.25,712.15,0.00,0.00,,,,
17-04-2023 09:52:31,121.96,0.00,1310.42,229.31,712.15,0.00,0.00,,,,
17-04-2023 09:52:41,121.96,0.00,1310.65,230.42,712.15,0.00,0.00,,,,
17-04-2023 09:52:51,121.96,0.00,1310.74,231.53,712.15,0.00,0.00,,,,
17-04-2023 09:53:01,121.96,0.00,1310.75,232.63,712.15,0.00,0.00,,,,
17-04-2023 09:53:11,121.96,0.00,1310.75,233.64,712.15,0.00,0.00,,,,
17-04-2023 09:53:21,121.96,0.00,1310.86,234.74,712.15,0.00,0.00,,,,
17-04-2023 09:53:31,121.96,0.00,1311.17,235.85,712.15,0.00,0.00,,,,
17-04-2023 09:53:41,121.96,0.00,1311.51,236.95,712.15,0.00,0.00,,,,
17-04-2023 09:53:51,121.96,0.00,1311.89,238.06,712.15,0.00,0.00,,,,
17-04-2023 09:54:01,121.96,0.00,1312.30,239.16,712.15,0.00,0.00,,,,
17-04-2023 09:54:11,121.96,0.00,1312.96,240.26,712.15,0.00,0.00,,,,
17-04-2023 09:54:21,121.96,0.00,1313.95,241.26,712.15,0.00,0.00,,,,
17-04-2023 09:54:31,121.96,0.00,1315.07,242.36,712.15,0.00,0.00,,,,
17-04-2023 09:54:41,121.96,0.00,1316.18,243.34,712.15,0.00,0.00,,,,
17-04-2023 09:54:51,121.96,0.00,1317.29,243.67,712.15,0.00,0.00,,,,
17-04-2023 09:55:01,121.96,0.00,1318.41,243.71,712.15,0.00,0.00,,,,
17-04-2023 09:55:11,121.96,0.00,1319.53,243.72,712.15,0.00,0.00,,,,
17-04-2023 09:55:22,121.96,0.00,1320.53,243.72,712.15,0.00,0.00,,,,
17-04-2023 09:55:32,121.96,0.00,1321.64,243.72,712.15,0.00,0.00,,,,
17-04-2023 09:55:42,121.96,0.00,1322.75,243.72,712.15,0.00,0.00,,,,
17-04-2023 09:55:52,121.96,0.00,1323.85,243.72,712.15,0.00,0.00,,,,
17-04-2023 09:56:02,121.96,0.00,1324.96,243.72,712.15,0.00,0.00,,,,
17-04-2023 09:56:12,121.96,0.00,1325.96,243.72,712.15,0.00,0.00,,,,
17-04-2023 09:56:22,121.96,0.00,1326.59,243.74,712.15,0.00,0.00,,,,
17-04-2023 09:56:32,121.96,0.00,1326.65,243.76,712.15,0.00,0.00,,,,
17-04-2023 09:56:42,121.96,0.00,1326.66,243.76,712.15,0.00,0.00,,,,
17-04-2023 09:56:52,121.96,0.00,1326.66,243.76,712.15,0.00,0.00,,,,
17-04-2023 09:57:02,121.96,0.00,1326.66,243.76,712.15,0.00,0.00,,,,
17-04-2023 09:57:12,121.96,0.00,1326.66,243.76,712.15,0.00,0.00,,,,
17-04-2023 09:57:22,121.96,0.00,1326.66,243.76,712.15,0.00,0.00,,,,
17-04-2023 09:57:32,121.96,0.00,1326.66,243.76,712.15,0.00,0.00,,,,
17-04-2023 09:57:42,121.96,0.00,1326.66,243.80,712.15,0.00,0.00,,,,
17-04-2023 09:57:52,121.96,0.00,1326.66,243.81,712.15,0.00,0.00,,,,
17-04-2023 09:58:02,121.96,0.00,1326.66,243.81,712.15,0.00,0.00,,,,
17-04-2023 09:58:12,121.96,0.00,1326.66,243.81,712.17,0.00,0.00,,,,
17-04-2023 09:58:22,121.96,0.00,1326.66,243.81,712.18,0.00,0.00,,,,
17-04-2023 09:58:32,121.96,0.00,1326.66,243.81,712.18,0.00,0.00,,,,
17-04-2023 09:58:42,121.96,0.00,1326.66,243.81,712.19,0.00,0.00,,,,
17-04-2023 09:58:52,121.96,0.00,1326.66,243.82,712.22,0.00,0.00,,,,
17-04-2023 09:59:02,121.96,0.00,1326.66,243.85,712.33,0.00,0.00,,,,
17-04-2023 09:59:12,121.96,0.00,1326.66,243.85,712.42,0.00,0.00,,,,
17-04-2023 09:59:22,121.96,0.00,1326.66,243.85,712.63,0.00,0.00,,,,
17-04-2023 09:59:32,121.96,0.00,1326.66,243.85,713.40,0.00,0.00,,,,
17-04-2023 09:59:42,121.96,0.00,1326.66,243.86,714.75,0.00,0.00,,,,
17-04-2023 09:59:52,121.96,0.00,1326.66,243.89,716.15,0.00,0.00,,,,
17-04-2023 10:00:02,121.96,0.00,1326.66,244.34,717.42,0.00,0.00,,,,
17-04-2023 10:00:12,121.96,0.00,1326.66,245.39,718.83,0.00,0.00,,,,
17-04-2023 10:00:22,121.96,0.00,1326.66,246.75,720.24,0.00,0.00,,,,
17-04-2023 10:00:32,121.96,0.00,1326.69,248.10,721.65,0.00,0.00,,,,
17-04-2023 10:00:42,121.96,0.00,1327.14,249.44,723.06,0.00,0.00,,,,
17-04-2023 10:00:52,121.96,0.00,1328.16,250.79,724.47,0.00,0.00,,,,
17-04-2023 10:01:02,121.96,0.00,1329.26,252.13,725.87,0.00,0.00,,,,
17-04-2023 10:01:12,121.96,0.00,1330.25,253.34,727.12,0.00,0.00,,,,
17-04-2023 10:01:22,121.96,0.00,1331.35,254.67,727.72,0.00,0.00,,,,
17-04-2023 10:01:32,121.96,0.00,1332.47,256.01,727.78,0.00,0.00,,,,
17-04-2023 10:01:42,121.96,0.00,1333.57,257.35,727.80,0.00,0.00,,,,
17-04-2023 10:01:52,123.16,0.00,1334.68,258.68,727.80,0.00,0.00,,,,
17-04-2023 10:02:02,124.36,0.00,1335.79,259.67,727.80,0.00,0.00,,,,
17-04-2023 10:02:12,126.01,0.00,1336.79,259.94,727.80,0.00,0.00,,,,
17-04-2023 10:02:22,126.75,0.00,1337.89,260.01,727.80,0.00,0.00,,,,
17-04-2023 10:02:32,126.82,0.00,1339.00,260.02,727.83,0.00,0.00,,,,
17-04-2023 10:02:42,126.94,0.00,1340.11,260.02,727.92,0.00,0.00,,,,
17-04-2023 10:02:52,128.04,0.00,1341.21,260.02,728.00,0.00,0.00,,,,
17-04-2023 10:03:02,128.62,0.00,1342.22,260.03,728.01,0.00,0.00,,,,
17-04-2023 10:03:12,128.69,0.00,1342.57,260.03,728.01,0.00,0.00,,,,
17-04-2023 10:03:22,128.69,0.00,1342.61,260.03,728.01,0.00,0.00,,,,
17-04-2023 10:03:32,128.69,0.00,1342.61,260.05,728.01,0.00,0.00,,,,
17-04-2023 10:03:42,128.69,0.00,1342.61,260.06,728.01,0.00,0.00,,,,
17-04-2023 10:03:53,128.69,0.00,1342.61,260.35,728.01,0.00,0.00,,,,
17-04-2023 10:04:03,128.69,0.00,1342.61,261.22,728.01,0.00,0.00,,,,
17-04-2023 10:04:13,128.69,0.00,1342.61,262.55,728.01,0.00,0.00,,,,
17-04-2023 10:04:23,128.69,0.00,1342.61,263.75,728.01,0.00,0.00,,,,
17-04-2023 10:04:33,128.69,0.00,1342.61,265.09,728.01,0.00,0.00,,,,
17-04-2023 10:04:43,128.69,0.00,1342.61,266.42,728.01,0.00,0.00,,,,
17-04-2023 10:04:53,128.69,0.00,1342.61,267.76,728.01,0.00,0.00,,,,
17-04-2023 10:05:03,128.69,0.00,1342.61,269.08,728.01,0.00,0.00,,,,
17-04-2023 10:05:13,128.69,0.00,1342.61,270.42,728.01,0.00,0.00,,,,
17-04-2023 10:05:23,128.69,0.00,1342.61,271.61,728.01,0.00,0.00,,,,
17-04-2023 10:05:33,128.69,0.00,1342.61,272.95,728.01,0.00,0.00,,,,
17-04-2023 10:05:43,128.69,0.00,1342.61,274.28,728.01,0.00,0.00,,,,
17-04-2023 10:05:53,128.69,0.00,1342.61,275.42,728.02,0.00,0.00,,,,
17-04-2023 10:06:03,128.69,0.00,1342.61,275.92,728.03,0.00,0.00,,,,
17-04-2023 10:06:13,128.69,0.00,1342.61,276.03,728.03,0.00,0.00,,,,
17-04-2023 10:06:23,128.69,0.00,1342.61,276.04,728.03,0.00,0.00,,,,
17-04-2023 10:06:33,128.69,0.00,1342.61,276.05,728.03,0.00,0.00,,,,
17-04-2023 10:06:43,128.69,0.00,1342.61,276.05,728.03,0.00,0.00,,,,
17-04-2023 10:06:53,128.69,0.00,1342.61,276.05,728.03,0.00,0.00,,,,
17-04-2023 10:07:03,128.69,0.00,1342.61,276.05,728.03,0.00,0.00,,,,
17-04-2023 10:07:13,128.69,0.00,1342.61,276.05,728.03,0.00,0.00,,,,
17-04-2023 10:07:23,128.69,0.00,1342.61,276.06,728.04,0.00,0.00,,,,
17-04-2023 10:07:33,128.69,0.00,1342.61,276.07,728.07,0.00,0.00,,,,
17-04-2023 10:07:43,128.69,0.00,1342.61,276.24,728.22,0.00,0.00,,,,
17-04-2023 10:07:53,128.69,0.00,1342.61,276.96,728.29,0.00,0.00,,,,
17-04-2023 10:08:03,128.69,0.00,1342.61,278.26,728.55,0.00,0.00,,,,
17-04-2023 10:08:13,128.69,0.00,1342.61,279.56,729.32,0.00,0.00,,,,
17-04-2023 10:08:23,128.69,0.00,1342.61,280.99,730.69,0.00,0.00,,,,
17-04-2023 10:08:33,128.69,0.00,1342.84,282.44,732.09,0.00,0.00,,,,
17-04-2023 10:08:43,128.69,0.00,1343.67,283.87,733.50,0.00,0.00,,,,
17-04-2023 10:08:53,128.69,0.00,1344.77,285.30,734.91,0.00,0.00,,,,
17-04-2023 10:09:03,128.69,0.00,1345.86,286.74,736.32,0.00,0.00,,,,
17-04-2023 10:09:13,128.69,0.00,1346.85,288.03,737.59,0.00,0.00,,,,
17-04-2023 10:09:23,128.69,0.00,1347.94,289.46,739.00,0.00,0.00,,,,
17-04-2023 10:09:33,128.94,0.00,1349.05,290.87,740.40,0.00,0.00,,,,
17-04-2023 10:09:43,130.03,0.00,1350.16,291.78,741.81,0.00,0.00,,,,
17-04-2023 10:09:53,131.80,0.00,1351.26,292.04,743.16,0.00,0.00,,,,
17-04-2023 10:10:03,133.16,0.00,1352.37,292.05,743.71,0.00,0.00,,,,
17-04-2023 10:10:13,134.23,0.00,1353.47,292.06,743.75,0.00,0.00,,,,
17-04-2023 10:10:23,135.01,0.00,1354.46,292.07,743.77,0.00,0.00,,,,
17-04-2023 10:10:33,136.86,0.00,1355.57,292.07,743.77,0.00,0.00,,,,
17-04-2023 10:10:43,138.07,0.00,1356.67,292.07,743.77,0.00,0.00,,,,
17-04-2023 10:10:54,138.63,0.00,1357.77,292.08,743.77,0.00,0.00,,,,
17-04-2023 10:11:04,139.23,0.00,1358.44,292.08,743.77,0.00,0.00,,,,
17-04-2023 10:11:14,139.33,0.00,1358.53,292.10,743.80,0.00,0.00,,,,
17-04-2023 10:11:24,139.35,0.00,1358.54,292.13,743.85,0.00,0.00,,,,
17-04-2023 10:11:34,139.35,0.00,1358.54,292.62,744.01,0.00,0.00,,,,
17-04-2023 10:11:44,139.36,0.00,1358.54,293.65,744.07,0.00,0.00,,,,
17-04-2023 10:11:54,139.82,0.00,1358.54,295.08,744.36,0.00,0.00,,,,
17-04-2023 10:12:04,141.15,0.00,1358.54,296.51,745.35,0.00,0.00,,,,
17-04-2023 10:12:14,142.98,0.00,1358.54,297.95,746.74,0.00,0.00,,,,
17-04-2023 10:12:24,143.98,0.00,1358.54,299.23,748.00,0.00,0.00,,,,
17-04-2023 10:12:34,145.35,0.00,1358.54,300.66,749.41,0.00,0.00,,,,
17-04-2023 10:12:44,146.90,0.00,1358.56,302.08,750.82,0.00,0.00,,,,
17-04-2023 10:12:54,147.86,0.00,1358.95,303.51,752.22,0.00,0.00,,,,
17-04-2023 10:13:04,149.71,0.00,1359.92,304.93,753.63,0.00,0.00,,,,
17-04-2023 10:13:14,151.03,0.00,1361.02,306.36,754.44,0.00,0.00,,,,
17-04-2023 10:13:24,151.36,0.00,1362.00,307.42,754.50,0.00,0.00,,,,
17-04-2023 10:13:34,151.49,0.00,1363.10,307.99,754.51,0.00,0.00,,,,
17-04-2023 10:13:44,151.54,0.00,1364.21,308.07,754.51,0.00,0.00,,,,
17-04-2023 10:13:54,151.54,0.00,1365.31,308.07,754.51,0.00,0.00,,,,
17-04-2023 10:14:04,151.54,0.00,1366.41,308.07,754.51,0.00,0.00,,,,
17-04-2023 10:14:14,151.54,0.00,1367.51,308.07,754.51,0.00,0.00,,,,
17-04-2023 10:14:24,151.66,0.00,1368.50,308.08,754.51,0.00,0.00,,,,
17-04-2023 10:14:34,152.49,0.00,1369.60,308.08,754.51,0.00,0.00,,,,
17-04-2023 10:14:44,153.82,0.00,1370.70,308.09,754.51,0.00,0.00,,,,
17-04-2023 10:14:54,154.00,0.00,1371.79,308.11,754.51,0.00,0.00,,,,
17-04-2023 10:15:04,154.85,0.00,1372.89,308.47,754.51,0.00,0.00,,,,
17-04-2023 10:15:14,156.34,0.00,1373.95,309.39,754.51,0.00,0.00,,,,
17-04-2023 10:15:24,157.30,0.00,1374.43,310.78,754.51,0.00,0.00,,,,
17-04-2023 10:15:34,158.98,0.00,1374.45,312.06,754.51,0.00,0.00,,,,
17-04-2023 10:15:44,160.65,0.00,1374.46,313.48,754.51,0.00,0.00,,,,
17-04-2023 10:15:54,161.45,0.00,1374.46,314.90,754.51,0.00,0.00,,,,
17-04-2023 10:16:04,161.60,0.00,1374.46,316.33,754.51,0.00,0.00,,,,
17-04-2023 10:16:14,161.65,0.00,1374.46,317.76,754.51,0.00,0.00,,,,
17-04-2023 10:16:24,161.65,0.00,1374.46,319.04,754.51,0.00,0.00,,,,
17-04-2023 10:16:34,161.65,0.00,1374.46,320.46,754.51,0.00,0.00,,,,
17-04-2023 10:16:44,161.65,0.00,1374.46,321.88,754.51,0.00,0.00,,,,
17-04-2023 10:16:54,161.65,0.00,1374.76,323.15,754.51,0.00,0.00,,,,
17-04-2023 10:17:04,161.65,0.00,1375.65,323.81,754.51,0.00,0.00,,,,
17-04-2023 10:17:14,161.65,0.00,1376.75,323.96,754.51,0.00,0.00,,,,
17-04-2023 10:17:25,161.65,0.00,1377.85,324.04,754.51,0.00,0.00,,,,
17-04-2023 10:17:35,161.89,0.00,1378.84,324.04,754.51,0.00,0.00,,,,
17-04-2023 10:17:45,162.91,0.00,1379.95,324.05,754.51,0.00,0.00,,,,
17-04-2023 10:17:55,164.68,0.00,1381.06,324.05,754.51,0.00,0.00,,,,
17-04-2023 10:18:05,165.93,0.00,1382.17,324.05,754.51,0.00,0.00,,,,
17-04-2023 10:18:15,166.47,0.00,1383.28,324.05,754.51,0.00,0.00,,,,
17-04-2023 10:18:25,168.33,0.00,1384.38,324.05,754.51,0.00,0.00,,,,
17-04-2023 10:18:35,168.57,0.00,1385.38,324.06,754.51,0.00,0.00,,,,
17-04-2023 10:18:45,168.60,0.00,1386.48,324.09,754.51,0.00,0.00,,,,
17-04-2023 10:18:55,168.60,0.00,1387.59,324.52,754.51,0.00,0.00,,,,
17-04-2023 10:19:05,168.61,0.00,1388.69,325.49,754.51,0.00,0.00,,,,
17-04-2023 10:19:15,168.71,0.00,1389.76,326.90,754.51,0.00,0.00,,,,
17-04-2023 10:19:25,168.76,0.00,1390.24,328.31,754.51,0.00,0.00,,,,
17-04-2023 10:19:35,168.76,0.00,1390.29,329.59,754.51,0.00,0.00,,,,
17-04-2023 10:19:45,168.76,0.00,1390.30,330.99,754.51,0.00,0.00,,,,
17-04-2023 10:19:55,168.93,0.00,1390.30,332.40,754.51,0.00,0.00,,,,
17-04-2023 10:20:05,169.19,0.00,1390.30,333.82,754.51,0.00,0.00,,,,
17-04-2023 10:20:15,169.50,0.00,1390.30,335.22,754.51,0.00,0.00,,,,
17-04-2023 10:20:25,169.59,0.00,1390.30,336.63,754.51,0.00,0.00,,,,
17-04-2023 10:20:35,170.72,0.00,1390.30,337.89,754.51,0.00,0.00,,,,
17-04-2023 10:20:45,170.96,0.00,1390.54,339.14,754.51,0.00,0.00,,,,
17-04-2023 10:20:55,170.96,0.00,1391.37,339.77,754.51,0.00,0.00,,,,
17-04-2023 10:21:05,170.96,0.00,1392.46,339.89,754.51,0.00,0.00,,,,
17-04-2023 10:21:15,171.12,0.00,1393.57,339.90,754.51,0.00,0.00,,,,
17-04-2023 10:21:25,171.44,0.00,1394.68,339.90,754.51,0.00,0.00,,,,
17-04-2023 10:21:35,171.62,0.00,1395.78,339.90,754.51,0.00,0.00,,,,
17-04-2023 10:21:45,171.67,0.00,1396.78,339.90,754.51,0.00,0.00,,,,
17-04-2023 10:21:55,171.68,0.00,1397.88,339.91,754.51,0.00,0.00,,,,
17-04-2023 10:22:05,171.68,0.00,1398.98,339.91,754.51,0.00,0.00,,,,
17-04-2023 10:22:15,171.68,0.00,1400.09,339.92,754.51,0.00,0.00,,,,
17-04-2023 10:22:25,171.68,0.00,1401.19,339.94,754.51,0.00,0.00,,,,
17-04-2023 10:22:35,171.68,0.00,1402.30,340.31,754.51,0.00,0.00,,,,
17-04-2023 10:22:45,171.68,0.00,1403.40,341.23,754.51,0.00,0.00,,,,
17-04-2023 10:22:55,171.68,0.00,1404.39,342.47,754.51,0.00,0.00,,,,
17-04-2023 10:23:05,171.68,0.00,1405.48,343.88,754.51,0.00,0.00,,,,
17-04-2023 10:23:15,171.68,0.00,1406.14,345.29,754.51,0.00,0.00,,,,
17-04-2023 10:23:25,171.68,0.00,1406.21,346.69,754.51,0.00,0.00,,,,
17-04-2023 10:23:35,171.68,0.00,1406.21,348.09,754.51,0.00,0.00,,,,
17-04-2023 10:23:45,171.91,0.00,1406.21,349.50,754.51,0.00,0.00,,,,
17-04-2023 10:23:55,172.77,0.00,1406.21,350.75,754.51,0.00,0.00,,,,
17-04-2023 10:24:05,174.16,0.00,1406.21,352.16,754.51,0.00,0.00,,,,
17-04-2023 10:24:15,174.34,0.00,1406.21,353.57,754.51,0.00,0.00,,,,
17-04-2023 10:24:26,174.34,0.00,1406.41,354.93,754.51,0.00,0.00,,,,
17-04-2023 10:24:36,174.34,0.00,1407.19,355.74,754.51,0.00,0.00,,,,
17-04-2023 10:24:46,174.34,0.00,1408.28,355.94,754.51,0.00,0.00,,,,
17-04-2023 10:24:56,175.26,0.00,1409.26,355.95,754.51,0.00,0.00,,,,
17-04-2023 10:25:06,176.38,0.00,1410.36,355.95,754.51,0.00,0.00,,,,
17-04-2023 10:25:16,176.52,0.00,1411.46,355.95,754.51,0.00,0.00,,,,
17-04-2023 10:25:26,176.52,0.00,1412.56,355.95,754.51,0.00,0.00,,,,
17-04-2023 10:25:36,176.52,0.00,1413.67,355.95,754.51,0.00,0.00,,,,
17-04-2023 10:25:46,176.52,0.00,1414.78,355.95,754.51,0.00,0.00,,,,
17-04-2023 10:25:56,176.52,0.00,1415.89,355.96,754.51,0.00,0.00,,,,
17-04-2023 10:26:06,176.52,0.00,1416.88,355.98,754.51,0.00,0.00,,,,
17-04-2023 10:26:26,176.52,0.00,1419.09,356.84,754.51,0.00,0.00,,,,
17-04-2023 10:26:36,176.52,0.00,1420.20,358.08,754.51,0.00,0.00,,,,
17-04-2023 10:26:46,176.52,0.00,1421.30,359.50,754.51,0.00,0.00,,,,
17-04-2023 10:26:56,176.52,0.00,1422.03,360.91,754.51,0.00,0.00,,,,
17-04-2023 10:27:06,176.52,0.00,1422.12,362.18,754.51,0.00,0.00,,,,
17-04-2023 10:27:16,176.74,0.00,1422.15,363.59,754.51,0.00,0.00,,,,
17-04-2023 10:27:26,176.92,0.00,1422.15,365.00,754.51,0.00,0.00,,,,
17-04-2023 10:27:36,176.92,0.00,1422.15,366.41,754.51,0.00,0.00,,,,
17-04-2023 10:27:46,176.98,0.00,1422.15,367.82,754.51,0.00,0.00,,,,
17-04-2023 10:27:56,177.00,0.00,1422.15,369.23,754.51,0.00,0.00,,,,
17-04-2023 10:28:06,177.00,0.00,1422.15,370.49,754.51,0.00,0.00,,,,
17-04-2023 10:28:16,177.00,0.00,1422.15,371.52,754.51,0.00,0.00,,,,
17-04-2023 10:28:26,177.00,0.00,1422.15,371.89,754.51,0.00,0.00,,,,
17-04-2023 10:28:36,177.00,0.00,1422.15,371.92,754.51,0.00,0.00,,,,
17-04-2023 10:28:46,177.00,0.00,1422.15,371.93,754.51,0.00,0.00,,,,
17-04-2023 10:28:56,177.00,0.00,1422.15,371.93,754.51,0.00,0.00,,,,
17-04-2023 10:29:06,177.00,0.00,1422.15,371.93,754.51,0.00,0.00,,,,
17-04-2023 10:29:16,177.00,0.00,1422.15,371.94,754.51,0.00,0.00,,,,
17-04-2023 10:29:26,177.00,0.00,1422.15,371.94,754.51,0.00,0.00,,,,
17-04-2023 10:29:36,177.00,0.00,1422.15,371.94,754.51,0.00,0.00,,,,
17-04-2023 10:29:46,177.00,0.00,1422.15,371.96,754.51,0.00,0.00,,,,
17-04-2023 10:29:56,177.00,0.00,1422.15,372.11,754.51,0.00,0.00,,,,
17-04-2023 10:30:06,177.01,0.00,1422.15,372.74,754.51,0.00,0.00,,,,
17-04-2023 10:30:16,177.47,0.00,1422.15,373.94,754.51,0.00,0.00,,,,
17-04-2023 10:30:26,178.03,0.00,1422.15,375.35,754.51,0.00,0.00,,,,
17-04-2023 10:30:36,178.13,0.00,1422.15,376.74,754.51,0.00,0.00,,,,
17-04-2023 10:30:46,178.13,0.00,1422.18,378.14,754.51,0.00,0.00,,,,
17-04-2023 10:30:56,178.13,0.00,1422.59,379.40,754.51,0.00,0.00,,,,
17-04-2023 10:31:06,178.13,0.00,1423.61,380.80,754.51,0.00,0.00,,,,
17-04-2023 10:31:16,178.13,0.00,1425.04,382.21,754.51,0.00,0.00,,,,
17-04-2023 10:31:26,178.13,0.00,1426.47,383.63,754.51,0.00,0.00,,,,
17-04-2023 10:31:36,178.13,0.00,1427.91,385.04,754.51,0.00,0.00,,,,
17-04-2023 10:31:46,178.13,0.00,1429.35,386.44,754.51,0.00,0.00,,,,
17-04-2023 10:31:56,178.13,0.00,1430.80,387.42,754.51,0.00,0.00,,,,
17-04-2023 10:32:06,178.13,0.00,1432.09,387.75,754.51,0.00,0.00,,,,
17-04-2023 10:32:16,178.13,0.00,1433.53,387.89,754.51,0.00,0.00,,,,
17-04-2023 10:32:26,178.13,0.00,1434.97,387.93,754.51,0.00,0.00,,,,
17-04-2023 10:32:36,178.13,0.00,1436.41,387.94,754.51,0.00,0.00,,,,
17-04-2023 10:32:46,178.13,0.00,1437.54,387.94,754.51,0.00,0.00,,,,
